Mes;Día;Hora;P2.0TD,0m,d,h;P3.0TD,0m,d,h;P3.0TDVE,0m,d,h;Demanda de Referencia 2023 (MW)
1;19;13;0.000150646921;0.000195823290;0.000146119284;36,048
1;19;14;0.000158003903;0.000183056573;0.000161040180;35,875
1;19;15;0.000160169188;0.000160388111;0.000142158609;34,922
1;19;16;0.000153155874;0.000152252311;0.000150042498;34,257
1;19;17;0.000147831498;0.000152017154;0.000143197425;33,964
1;19;18;0.000151250300;0.000154028491;0.000151055364;34,139
1;19;19;0.000170957366;0.000161819425;0.000151169517;35,617
1;19;20;0.000192176144;0.000156221094;0.000162042353;36,951
1;19;21;0.000207498030;0.000140532852;0.000164489688;37,388
1;19;22;0.000209602999;0.000121349185;0.000144972376;36,438
1;19;23;0.000191935304;0.000105002504;0.000121148662;33,615
1;19;24;0.000158685050;0.000094189520;0.000093847924;30,313
1;20;1;0.000127414078;0.000087599118;0.000071839901;27,864
1;20;2;0.000104069369;0.000084027457;0.000051133014;25,831
1;20;3;0.000091145117;0.000082317187;0.000043601987;24,566
1;20;4;0.000084827199;0.000082024530;0.000035052211;24,061
1;20;5;0.000082761450;0.000082520982;0.000040464110;23,977
1;20;6;0.000085732095;0.000085925515;0.000034308008;24,626
1;20;7;0.000097790199;0.000098414894;0.000031917718;27,252
1;20;8;0.000124336880;0.000125934902;0.000045618384;31,604
1;20;9;0.000138978098;0.000163016319;0.000083687226;34,380
1;20;10;0.000146312585;0.000184562971;0.000100570367;35,688
1;20;11;0.000153998528;0.000192447622;0.000148873298;36,240
1;20;12;0.000152524879;0.000191503984;0.000158268615;35,958
1;20;13;0.000150406791;0.000188062838;0.000193494234;35,466
1;20;14;0.000157147537;0.000175891173;0.000182111389;35,210
1;20;15;0.000159950470;0.000152289992;0.000174740830;34,225
1;20;16;0.000153351878;0.000140082395;0.000198422938;33,346
1;20;17;0.000148125524;0.000136789241;0.000185689259;32,964
1;20;18;0.000150358601;0.000138728752;0.000161188089;33,047
1;20;19;0.000167471173;0.000150936446;0.000171999542;34,502
1;20;20;0.000183319564;0.000150520991;0.000199226272;35,711
1;20;21;0.000193395933;0.000140213271;0.000209798218;35,873
1;20;22;0.000197830406;0.000124578312;0.000165910734;35,163
1;20;23;0.000186880673;0.000109781183;0.000132358078;32,795
1;20;24;0.000162057912;0.000099286950;0.000118039433;30,120
1;21;1;0.000136796736;0.000090052167;0.000098875204;28,274
1;21;2;0.000112922137;0.000084352603;0.000057595351;26,120
1;21;3;0.000097538910;0.000082096728;0.000049941651;24,594
1;21;4;0.000089259117;0.000080973451;0.000035250456;23,765
1;21;5;0.000085688502;0.000080405215;0.000038080423;23,410
1;21;6;0.000086231203;0.000082205356;0.000046485128;23,329
1;21;7;0.000090206877;0.000086444214;0.000035818132;23,936
1;21;8;0.000099559553;0.000093962770;0.000029592896;25,428
1;21;9;0.000115720630;0.000097136502;0.000064543554;27,099
1;21;10;0.000143460308;0.000105867879;0.000097773715;29,660
1;21;11;0.000163567724;0.000118544439;0.000104993030;31,663
1;21;12;0.000166588641;0.000122708890;0.000152767938;31,979
1;21;13;0.000163253062;0.000123864097;0.000192136199;31,585
1;21;14;0.000170135011;0.000118172872;0.000216519938;31,539
1;21;15;0.000172086434;0.000107914284;0.000200306027;31,014
1;21;16;0.000159024556;0.000102753402;0.000190319292;29,856
1;21;17;0.000149282351;0.000100255149;0.000185698301;29,046
1;21;18;0.000147857275;0.000102615758;0.000153537276;28,973
1;21;19;0.000163241520;0.000117176842;0.000163691596;30,774
1;21;20;0.000175878467;0.000124621568;0.000164363877;32,081
1;21;21;0.000185212344;0.000124065072;0.000169272805;32,682
1;21;22;0.000191374603;0.000115462783;0.000160406540;32,579
1;21;23;0.000182892679;0.000106188547;0.000136955411;31,007
1;21;24;0.000161993070;0.000097651490;0.000099458624;28,825
1;22;1;0.000136360777;0.000085711738;0.000084068619;25,418
1;22;2;0.000116228879;0.000080661374;0.000066266495;23,582
1;22;3;0.000100471835;0.000078300332;0.000050127713;22,153
1;22;4;0.000090503079;0.000077150831;0.000046746103;21,272
1;22;5;0.000085456606;0.000076545244;0.000057721309;20,844
1;22;6;0.000084500832;0.000077344963;0.000043272038;20,793
1;22;7;0.000086498536;0.000080047531;0.000033077889;21,189
1;22;8;0.000091620637;0.000083030795;0.000035204804;21,937
1;22;9;0.000100600520;0.000078659208;0.000048011439;22,562
1;22;10;0.000124576433;0.000078860776;0.000070107077;24,336
1;22;11;0.000148895632;0.000084414391;0.000095739472;26,377
1;22;12;0.000159177645;0.000088564767;0.000132001837;27,314
1;22;13;0.000159358096;0.000092058819;0.000152117656;27,351
1;22;14;0.000165226497;0.000092265284;0.000176040697;27,687
1;22;15;0.000164584320;0.000088867421;0.000179878978;27,590
1;22;16;0.000148430341;0.000085051259;0.000162165572;26,336
1;22;17;0.000139510366;0.000082084273;0.000162058738;25,659
1;22;18;0.000140383616;0.000082061805;0.000149796628;25,813
1;22;19;0.000160605244;0.000095488626;0.000152054245;27,994
1;22;20;0.000178430044;0.000101691620;0.000178435345;29,785
1;22;21;0.000191401480;0.000100794621;0.000163877083;30,870
1;22;22;0.000194372456;0.000097006910;0.000141263520;30,961
1;22;23;0.000179242514;0.000090831732;0.000117359027;29,713
1;22;24;0.000151410651;0.000084361899;0.000087497679;27,319
1;23;1;0.000123253364;0.000079182362;0.000073048335;25,784
1;23;2;0.000101313531;0.000076445198;0.000056170985;23,929
1;23;3;0.000089333198;0.000075115092;0.000054433881;22,881
1;23;4;0.000083319683;0.000075005035;0.000041286971;22,434
1;23;5;0.000081379072;0.000075495566;0.000044145838;22,496
1;23;6;0.000084255712;0.000078787323;0.000036475963;23,341
1;23;7;0.000096517125;0.000091274656;0.000032224219;26,437
1;23;8;0.000123636538;0.000118656235;0.000051247392;31,084
1;23;9;0.000137085285;0.000156133432;0.000080566371;34,054
1;23;10;0.000143433403;0.000179039337;0.000130030502;35,351
1;23;11;0.000151652438;0.000187196497;0.000183280287;36,060
1;23;12;0.000151502459;0.000185710104;0.000200885565;35,964
1;23;13;0.000150662955;0.000182666446;0.000217030242;35,630
1;23;14;0.000158268409;0.000170528461;0.000165894790;35,570
1;23;15;0.000160902155;0.000149121054;0.000178179834;34,734
1;23;16;0.000153132490;0.000141535833;0.000186246780;34,004
1;23;17;0.000146836921;0.000141700181;0.000177793116;33,636
1;23;18;0.000149664387;0.000142425084;0.000177631785;33,740
1;23;19;0.000169446820;0.000149553625;0.000197456002;35,229
1;23;20;0.000192004412;0.000144329452;0.000218826875;36,704
1;23;21;0.000208165118;0.000128500095;0.000232193566;37,220
1;23;22;0.000209832104;0.000110907245;0.000179442438;36,250
1;23;23;0.000190022638;0.000096116297;0.000138372012;33,254
1;23;24;0.000155808074;0.000086744551;0.000113919686;29,989
1;24;1;0.000125441397;0.000087324578;0.000064064910;27,694
1;24;2;0.000102277207;0.000084111602;0.000043338642;25,688
1;24;3;0.000089982703;0.000082643989;0.000031961450;24,500
1;24;4;0.000084028281;0.000082235445;0.000027525979;23,999
1;24;5;0.000082163520;0.000082617577;0.000026403659;23,928
1;24;6;0.000085175910;0.000086199941;0.000025309469;24,610
1;24;7;0.000097953778;0.000099094206;0.000025632652;27,362
1;24;8;0.000126176485;0.000128066658;0.000036631629;31,910
1;24;9;0.000140328635;0.000168515592;0.000060865230;34,818
1;24;10;0.000145629189;0.000191990242;0.000103395813;36,028
1;24;11;0.000152927216;0.000200220540;0.000139983306;36,598
1;24;12;0.000151844942;0.000198898465;0.000153848495;36,425
1;24;13;0.000150646921;0.000195823290;0.000146119284;36,048
1;24;14;0.000158003903;0.000183056573;0.000161040180;35,875
1;24;15;0.000160169188;0.000160388111;0.000142158609;34,922
1;24;16;0.000153155874;0.000152252311;0.000150042498;34,257
1;24;17;0.000147831498;0.000152017154;0.000143197425;33,964
1;24;18;0.000151250300;0.000154028491;0.000151055364;34,139
1;24;19;0.000170957366;0.000161819425;0.000151169517;35,617
1;24;20;0.000192176144;0.000156221094;0.000162042353;36,951
1;24;21;0.000207498030;0.000140532852;0.000164489688;37,388
1;24;22;0.000209602999;0.000121349185;0.000144972376;36,438
1;24;23;0.000191935304;0.000105002504;0.000121148662;33,615
1;24;24;0.000158685050;0.000094189520;0.000093847924;30,313
1;25;1;0.000125441397;0.000087324578;0.000064064910;27,694
1;25;2;0.000102277207;0.000084111602;0.000043338642;25,688
1;25;3;0.000089982703;0.000082643989;0.000031961450;24,500
1;25;4;0.000084028281;0.000082235445;0.000027525979;23,999
1;25;5;0.000082163520;0.000082617577;0.000026403659;23,928
1;25;6;0.000085175910;0.000086199941;0.000025309469;24,610
1;25;7;0.000097953778;0.000099094206;0.000025632652;27,362
1;25;8;0.000126176485;0.000128066658;0.000036631629;31,910
1;25;9;0.000140328635;0.000168515592;0.000060865230;34,818
1;25;10;0.000145629189;0.000191990242;0.000103395813;36,028
1;25;11;0.000152927216;0.000200220540;0.000139983306;36,598
1;25;12;0.000151844942;0.000198898465;0.000153848495;36,425
1;25;13;0.000150646921;0.000195823290;0.000146119284;36,048
1;25;14;0.000158003903;0.000183056573;0.000161040180;35,875
1;25;15;0.000160169188;0.000160388111;0.000142158609;34,922
1;25;16;0.000153155874;0.000152252311;0.000150042498;34,257
1;25;17;0.000147831498;0.000152017154;0.000143197425;33,964
1;25;18;0.000151250300;0.000154028491;0.000151055364;34,139
1;25;19;0.000170957366;0.000161819425;0.000151169517;35,617
1;25;20;0.000192176144;0.000156221094;0.000162042353;36,951
1;25;21;0.000207498030;0.000140532852;0.000164489688;37,388
1;25;22;0.000209602999;0.000121349185;0.000144972376;36,438
1;25;23;0.000191935304;0.000105002504;0.000121148662;33,615
1;25;24;0.000158685050;0.000094189520;0.000093847924;30,313
1;26;1;0.000125441397;0.000087324578;0.000064064910;27,694
1;26;2;0.000102277207;0.000084111602;0.000043338642;25,688
1;26;3;0.000089982703;0.000082643989;0.000031961450;24,500
1;26;4;0.000084028281;0.000082235445;0.000027525979;23,999
1;26;5;0.000082163520;0.000082617577;0.000026403659;23,928
1;26;6;0.000085175910;0.000086199941;0.000025309469;24,610
1;26;7;0.000097953778;0.000099094206;0.000025632652;27,362
1;26;8;0.000126176485;0.000128066658;0.000036631629;31,910
1;26;9;0.000140328635;0.000168515592;0.000060865230;34,818
1;26;10;0.000145629189;0.000191990242;0.000103395813;36,028
1;26;11;0.000152927216;0.000200220540;0.000139983306;36,598
1;26;12;0.000151844942;0.000198898465;0.000153848495;36,425
1;26;13;0.000150646921;0.000195823290;0.000146119284;36,048
1;26;14;0.000158003903;0.000183056573;0.000161040180;35,875
1;26;15;0.000160169188;0.000160388111;0.000142158609;34,922
1;26;16;0.000153155874;0.000152252311;0.000150042498;34,257
1;26;17;0.000147831498;0.000152017154;0.000143197425;33,964
1;26;18;0.000151250300;0.000154028491;0.000151055364;34,139
1;26;19;0.000170957366;0.000161819425;0.000151169517;35,617
1;26;20;0.000192176144;0.000156221094;0.000162042353;36,951
1;26;21;0.000207498030;0.000140532852;0.000164489688;37,388
1;26;22;0.000209602999;0.000121349185;0.000144972376;36,438
1;26;23;0.000191935304;0.000105002504;0.000121148662;33,615
1;26;24;0.000158685050;0.000094189520;0.000093847924;30,313
1;27;1;0.000127414078;0.000087599118;0.000071839901;27,864
1;27;2;0.000104069369;0.000084027457;0.000051133014;25,831
1;27;3;0.000091145117;0.000082317187;0.000043601987;24,566
1;27;4;0.000084827199;0.000082024530;0.000035052211;24,061
1;27;5;0.000082761450;0.000082520982;0.000040464110;23,977
1;27;6;0.000085732095;0.000085925515;0.000034308008;24,626
1;27;7;0.000097790199;0.000098414894;0.000031917718;27,252
1;27;8;0.000124336880;0.000125934902;0.000045618384;31,604
1;27;9;0.000138978098;0.000163016319;0.000083687226;34,380
1;27;10;0.000146312585;0.000184562971;0.000100570367;35,688
1;27;11;0.000153998528;0.000192447622;0.000148873298;36,240
1;27;12;0.000152524879;0.000191503984;0.000158268615;35,958
1;27;13;0.000150406791;0.000188062838;0.000193494234;35,466
1;27;14;0.000157147537;0.000175891173;0.000182111389;35,210
1;27;15;0.000159950470;0.000152289992;0.000174740830;34,225
1;27;16;0.000153351878;0.000140082395;0.000198422938;33,346
1;27;17;0.000148125524;0.000136789241;0.000185689259;32,964
1;27;18;0.000150358601;0.000138728752;0.000161188089;33,047
1;27;19;0.000167471173;0.000150936446;0.000171999542;34,502
1;27;20;0.000183319564;0.000150520991;0.000199226272;35,711
1;27;21;0.000193395933;0.000140213271;0.000209798218;35,873
1;27;22;0.000197830406;0.000124578312;0.000165910734;35,163
1;27;23;0.000186880673;0.000109781183;0.000132358078;32,795
1;27;24;0.000162057912;0.000099286950;0.000118039433;30,120
1;28;1;0.000136796736;0.000090052167;0.000098875204;28,274
1;28;2;0.000112922137;0.000084352603;0.000057595351;26,120
1;28;3;0.000097538910;0.000082096728;0.000049941651;24,594
1;28;4;0.000089259117;0.000080973451;0.000035250456;23,765
1;28;5;0.000085688502;0.000080405215;0.000038080423;23,410
1;28;6;0.000086231203;0.000082205356;0.000046485128;23,329
1;28;7;0.000090206877;0.000086444214;0.000035818132;23,936
1;28;8;0.000099559553;0.000093962770;0.000029592896;25,428
1;28;9;0.000115720630;0.000097136502;0.000064543554;27,099
1;28;10;0.000143460308;0.000105867879;0.000097773715;29,660
1;28;11;0.000163567724;0.000118544439;0.000104993030;31,663
1;28;12;0.000166588641;0.000122708890;0.000152767938;31,979
1;28;13;0.000163253062;0.000123864097;0.000192136199;31,585
1;28;14;0.000170135011;0.000118172872;0.000216519938;31,539
1;28;15;0.000172086434;0.000107914284;0.000200306027;31,014
1;28;16;0.000159024556;0.000102753402;0.000190319292;29,856
1;28;17;0.000149282351;0.000100255149;0.000185698301;29,046
1;28;18;0.000147857275;0.000102615758;0.000153537276;28,973
1;28;19;0.000163241520;0.000117176842;0.000163691596;30,774
1;28;20;0.000175878467;0.000124621568;0.000164363877;32,081
1;28;21;0.000185212344;0.000124065072;0.000169272805;32,682
1;28;22;0.000191374603;0.000115462783;0.000160406540;32,579
1;28;23;0.000182892679;0.000106188547;0.000136955411;31,007
1;28;24;0.000161993070;0.000097651490;0.000099458624;28,825
1;29;1;0.000136360777;0.000085711738;0.000084068619;25,418
1;29;2;0.000116228879;0.000080661374;0.000066266495;23,582
1;29;3;0.000100471835;0.000078300332;0.000050127713;22,153
1;29;4;0.000090503079;0.000077150831;0.000046746103;21,272
1;29;5;0.000085456606;0.000076545244;0.000057721309;20,844
1;29;6;0.000084500832;0.000077344963;0.000043272038;20,793
1;29;7;0.000086498536;0.000080047531;0.000033077889;21,189
1;29;8;0.000091620637;0.000083030795;0.000035204804;21,937
1;29;9;0.000100600520;0.000078659208;0.000048011439;22,562
1;29;10;0.000124576433;0.000078860776;0.000070107077;24,336
1;29;11;0.000148895632;0.000084414391;0.000095739472;26,377
1;29;12;0.000159177645;0.000088564767;0.000132001837;27,314
1;29;13;0.000159358096;0.000092058819;0.000152117656;27,351
1;29;14;0.000165226497;0.000092265284;0.000176040697;27,687
1;29;15;0.000164584320;0.000088867421;0.000179878978;27,590
1;29;16;0.000148430341;0.000085051259;0.000162165572;26,336
1;29;17;0.000139510366;0.000082084273;0.000162058738;25,659
1;29;18;0.000140383616;0.000082061805;0.000149796628;25,813
1;29;19;0.000160605244;0.000095488626;0.000152054245;27,994
1;29;20;0.000178430044;0.000101691620;0.000178435345;29,785
1;29;21;0.000191401480;0.000100794621;0.000163877083;30,870
1;29;22;0.000194372456;0.000097006910;0.000141263520;30,961
1;29;23;0.000179242514;0.000090831732;0.000117359027;29,713
1;29;24;0.000151410651;0.000084361899;0.000087497679;27,319
1;30;1;0.000123253364;0.000079182362;0.000073048335;25,784
1;30;2;0.000101313531;0.000076445198;0.000056170985;23,929
1;30;3;0.000089333198;0.000075115092;0.000054433881;22,881
1;30;4;0.000083319683;0.000075005035;0.000041286971;22,434
1;30;5;0.000081379072;0.000075495566;0.000044145838;22,496
1;30;6;0.000084255712;0.000078787323;0.000036475963;23,341
1;30;7;0.000096517125;0.000091274656;0.000032224219;26,437
1;30;8;0.000123636538;0.000118656235;0.000051247392;31,084
1;30;9;0.000137085285;0.000156133432;0.000080566371;34,054
1;30;10;0.000143433403;0.000179039337;0.000130030502;35,351
1;30;11;0.000151652438;0.000187196497;0.000183280287;36,060
1;30;12;0.000151502459;0.000185710104;0.000200885565;35,964
1;30;13;0.000150662955;0.000182666446;0.000217030242;35,630
1;30;14;0.000158268409;0.000170528461;0.000165894790;35,570
1;30;15;0.000160902155;0.000149121054;0.000178179834;34,734
1;30;16;0.000153132490;0.000141535833;0.000186246780;34,004
1;30;17;0.000146836921;0.000141700181;0.000177793116;33,636
1;30;18;0.000149664387;0.000142425084;0.000177631785;33,740
1;30;19;0.000169446820;0.000149553625;0.000197456002;35,229
1;30;20;0.000192004412;0.000144329452;0.000218826875;36,704
1;30;21;0.000208165118;0.000128500095;0.000232193566;37,220
1;30;22;0.000209832104;0.000110907245;0.000179442438;36,250
1;30;23;0.000190022638;0.000096116297;0.000138372012;33,254
1;30;24;0.000155808074;0.000086744551;0.000113919686;29,989
1;31;1;0.000125441397;0.000087324578;0.000064064910;27,694
1;31;2;0.000102277207;0.000084111602;0.000043338642;25,688
1;31;3;0.000089982703;0.000082643989;0.000031961450;24,500
1;31;4;0.000084028281;0.000082235445;0.000027525979;23,999
1;31;5;0.000082163520;0.000082617577;0.000026403659;23,928
1;31;6;0.000085175910;0.000086199941;0.000025309469;24,610
1;31;7;0.000097953778;0.000099094206;0.000025632652;27,362
1;31;8;0.000126176485;0.000128066658;0.000036631629;31,910
1;31;9;0.000140328635;0.000168515592;0.000060865230;34,818
1;31;10;0.000145629189;0.000191990242;0.000103395813;36,028
1;31;11;0.000152927216;0.000200220540;0.000139983306;36,598
1;31;12;0.000151844942;0.000198898465;0.000153848495;36,425
1;31;13;0.000150646921;0.000195823290;0.000146119284;36,048
1;31;14;0.000158003903;0.000183056573;0.000161040180;35,875
1;31;15;0.000160169188;0.000160388111;0.000142158609;34,922
1;31;16;0.000153155874;0.000152252311;0.000150042498;34,257
1;31;17;0.000147831498;0.000152017154;0.000143197425;33,964
1;31;18;0.000151250300;0.000154028491;0.000151055364;34,139
1;31;19;0.000170957366;0.000161819425;0.000151169517;35,617
1;31;20;0.000192176144;0.000156221094;0.000162042353;36,951
1;31;21;0.000207498030;0.000140532852;0.000164489688;37,388
1;31;22;0.000209602999;0.000121349185;0.000144972376;36,438
1;31;23;0.000191935304;0.000105002504;0.000121148662;33,615
1;31;24;0.000158685050;0.000094189520;0.000093847924;30,313
2;1;1;0.000110045155;0.000087738363;0.000071537841;26,784
2;1;2;0.000090648527;0.000084457940;0.000053761024;25,114
2;1;3;0.000080306252;0.000083284085;0.000040625833;24,062
2;1;4;0.000075484810;0.000083104710;0.000041673545;23,659
2;1;5;0.000074209692;0.000083627919;0.000037916864;23,648
2;1;6;0.000077569062;0.000087064954;0.000036975411;24,304
2;1;7;0.000090711499;0.000100372904;0.000032748686;26,981
2;1;8;0.000117812852;0.000127668450;0.000038451396;31,253
2;1;9;0.000127476836;0.000160836827;0.000067267189;33,259
2;1;10;0.000129818922;0.000184120560;0.000109022046;34,084
2;1;11;0.000132767261;0.000189657497;0.000144967359;34,087
2;1;12;0.000130445131;0.000187111928;0.000156455673;33,742
2;1;13;0.000129675284;0.000183809109;0.000151324233;33,421
2;1;14;0.000136016597;0.000171379266;0.000149433922;33,194
